class_type,wristX,wristY,wristZ,thumb_CmcX,thumb_CmcY,thumb_CmcZ,thumb_McpX,thumb_McpY,thumb_McpZ,thumb_IpX,thumb_IpY,thumb_IpZ,thumb_TipX,thumb_TipY,thumb_TipZ,index_McpX,index_McpY,index_McpZ,index_PipX,index_PipY,index_PipZ,index_DipX,index_DipY,index_DipZ,index_TipX,index_TipY,index_TipZ,middle_McpX,middle_McpY,middle_McpZ,middle_PipX,middle_PipY,middle_PipZ,middle_DipX,middle_DipY,middle_DipZ,middle_TipX,middle_TipY,middle_TipZ,ring_McpX,ring_McpY,ring_McpZ,ring_PipX,ring_PipY,ring_PipZ,ring_DipX,ring_DipY,ring_DipZ,ring_TipX,ring_TipY,ring_TipZ,pinky_McpX,pinky_McpY,pinky_McpZ,pinky_PipX,pinky_PipY,pinky_PipZ,pinky_DipX,pinky_DipY,pinky_DipZ,pinky_TipX,pinky_TipY,pinky_TipZ
C,1883.0887970924377,1635.6108865737915,-7.473732352991647e-07,1613.2405714988708,1735.5099420547485,-0.03655201196670532,1393.5610542297363,1796.9165878295898,-0.07867991924285889,1209.94695353508,1837.671739578247,-0.12372833490371704,1046.1459331512451,1796.8170928955078,-0.16915062069892883,1465.5927379131317,1267.5478029251099,-0.03553355485200882,1264.8880791664124,1257.0845594406128,-0.09539370983839035,1151.096275806427,1307.3935279846191,-0.15253321826457977,1059.9107809066772,1388.3005666732788,-0.19115222990512848,1525.0765442848206,1201.0645356178284,-0.05090387538075447,1283.1229441165924,1186.2216725349426,-0.11050205677747726,1149.3099732398987,1274.7113614082336,-0.16249002516269684,1062.7790908813477,1387.9693775177002,-0.19677378237247467,1582.7819938659668,1191.4790124893188,-0.07361290603876114,1353.2153978347778,1146.8804082870483,-0.1260501593351364,1206.5015959739685,1218.0795512199402,-0.1563904732465744,1102.1129851341248,1310.2275981903076,-0.17218536138534546,1636.0486335754395,1235.3461446762085,-0.1000901609659195,1462.9446065425873,1167.5913228988647,-0.14912040531635284,1333.4646170139313,1169.4871006011963,-0.17212915420532227,1221.171225786209,1188.0780668258667,-0.18205037713050842
C,1869.802538394928,2328.032829284668,-5.984169888506585e-07,1616.7551379203796,2334.733076095581,-0.002844650764018297,1316.2488842010498,2204.8544158935547,-0.009098407812416553,1097.7996954917908,2142.7109241485596,-0.029219340533018112,963.8834871053696,2010.0872478485107,-0.045148249715566635,1530.7354338169098,1703.8739309310913,0.0611935630440712,1355.0017004013062,1490.1872177124023,0.017037220299243927,1165.2508120536804,1489.9300355911255,-0.028362514451146126,1036.5080523490906,1567.6199178695679,-0.05534469708800316,1616.2804641723633,1645.3572444915771,0.02464972250163555,1397.1813340187073,1353.9571571350098,-0.026588013395667076,1172.5806176662445,1375.0761852264404,-0.07293026894330978,1029.1088075637817,1486.1767120361328,-0.09396392107009888,1705.44335603714,1624.5786180496216,-0.022956566885113716,1481.829528093338,1323.774416923523,-0.06879279017448425,1247.7666592597961,1334.8105239868164,-0.09957263618707657,1089.4501819610596,1416.4074249267578,-0.10905136913061142,1769.5486099720001,1655.5967779159546,-0.07316792011260986,1534.0721991062164,1450.5705766677856,-0.11235485225915909,1328.4397773742676,1424.4293575286865,-0.13343767821788788,1176.2345230579376,1445.9634084701538,-0.14047236740589142
C,2047.4700894355774,2281.6790914535522,-6.579172691090207e-07,1724.5453469753265,2362.0499629974365,-0.024943534284830093,1397.3724932670593,2266.1075201034546,-0.04320614039897919,1173.2184677124023,2187.1427822113037,-0.07285628467798233,1016.4453134536743,2045.1906881332397,-0.09675408154726028,1616.729112625122,1716.9733295440674,0.04117758572101593,1456.5606937408447,1478.2217235565186,-0.010218839161098003,1261.9755492210388,1470.9954433441162,-0.06085740774869919,1136.815067768097,1537.437484741211,-0.09275553375482559,1715.3193798065186,1650.140217781067,0.011684547178447247,1501.5105242729187,1340.9291553497314,-0.050281770527362823,1252.6384563446045,1380.4615020751953,-0.10302265733480453,1120.686294078827,1512.7618198394775,-0.12718436121940613,1806.1477754116058,1624.4433479309082,-0.03118635155260563,1590.3066437244415,1298.8194599151611,-0.08623809367418289,1330.8991677761078,1343.6377820968628,-0.12418264895677567,1189.41241979599,1459.140959739685,-0.13720755279064178,1869.8165874481201,1654.4201889038086,-0.07884151488542557,1650.2273526191711,1429.4311275482178,-0.13114294409751892,1422.009696006775,1422.2616577148438,-0.1619275063276291,1277.3529288768768,1476.3740043640137,-0.17390327155590057
C,1718.7448153495789,2295.305751800537,-6.207707201610901e-07,1489.6446018218994,2286.404026031494,-0.004876296501606703,1256.565281867981,2179.3603744506836,-0.014875981956720352,1080.573137998581,2133.9456968307495,-0.035367369651794434,984.283460855484,2030.926983833313,-0.05073688179254532,1442.4623537063599,1794.7683877944946,0.05119156092405319,1278.3885283470154,1632.7447261810303,0.013928569853305817,1120.7923529148102,1648.9043617248535,-0.023986320942640305,1005.6253545284271,1722.8877506256104,-0.045957691967487335,1502.8570454120636,1763.0462398529053,0.023930450901389122,1265.583161830902,1569.9235019683838,-0.017042554914951324,1098.63054728508,1616.726963043213,-0.05526742339134216,1008.4102914333344,1728.1517696380615,-0.07242004573345184,1562.0584888458252,1757.9676990509033,-0.012312344275414944,1333.9808621406555,1571.799472808838,-0.048319268971681595,1148.2503061294556,1619.0280904769897,-0.07182718068361282,1034.026091337204,1710.1213836669922,-0.07762093096971512,1600.5335483551025,1790.6436471939087,-0.05085589364171028,1382.0697348117828,1659.5590715408325,-0.07770374417304993,1223.480337381363,1667.807017326355,-0.08949024975299835,1120.319982290268,1713.3993425369263,-0.09113138914108276
C,768.6206102371216,971.7612853050232,-4.7279706905101193e-07,682.3361366987228,985.9429929256439,-0.02913803979754448,593.5439765453339,971.9498891830444,-0.06691844016313553,515.8789157867432,973.0185384750366,-0.10760356485843658,451.97242498397827,974.5224397182465,-0.14939987659454346,637.5556290149689,819.5950881242752,-0.03766516223549843,559.3715608119965,776.132071852684,-0.08906716853380203,499.65548515319824,771.2462613582611,-0.1369985044002533,449.8208910226822,785.440850019455,-0.1672455072402954,656.2561690807343,806.1915702819824,-0.05258975178003311,556.3728511333466,743.4809398651123,-0.10567157715559006,488.59065771102905,757.0605781078339,-0.15205293893814087,440.4871165752411,789.2116553783417,-0.1792585402727127,675.2585470676422,810.0984216928482,-0.07096421718597412,593.6169773340225,733.5324828624725,-0.11356322467327118,521.2867856025696,736.1082139015198,-0.14383475482463837,467.01622009277344,761.4535695314407,-0.15821577608585358,683.4669560194016,832.0045394897461,-0.09117792546749115,611.2972050905228,774.2792693376541,-0.12638325989246368,553.9165288209915,763.242523431778,-0.14270450174808502,508.8944435119629,771.0868386030197,-0.14867205917835236
C,743.0436015129089,1071.34779047966,-5.870001587027218e-07,653.6850035190582,1078.2070240974426,-0.016279073432087898,569.4802701473236,1050.1706441640854,-0.04519360885024071,496.50201201438904,1040.9828046560287,-0.08122711628675461,434.42241847515106,1031.0023835897446,-0.11818795651197433,620.7273602485657,898.7418467998505,-0.01033920980989933,545.7806289196014,841.8132133483887,-0.05878274887800217,486.06978356838226,837.6134375333786,-0.10481201112270355,439.1791373491287,855.1050159931183,-0.13299231231212616,644.6675956249237,885.5119844675064,-0.03199124336242676,551.7899841070175,813.3506458997726,-0.08132058382034302,482.9838126897812,823.495817065239,-0.12813609838485718,436.56930327415466,856.9935196638107,-0.15586291253566742,664.160281419754,889.8225213289261,-0.05830838531255722,584.043100476265,806.0703135728836,-0.09799696505069733,510.62898337841034,809.0913151502609,-0.13022762537002563,459.72883701324463,837.0081081390381,-0.14657725393772125,670.130655169487,911.1392122507095,-0.08615513890981674,598.9315062761307,847.3355221748352,-0.11946842819452286,539.6164208650589,835.5448378324509,-0.13872374594211578,495.2952414751053,845.7289701700211,-0.1477113515138626
C,741.4791136980057,1069.6807293891907,-5.353883807401871e-07,648.4689563512802,1078.5358086824417,0.0059539503417909145,557.2611093521118,1035.1192277669907,-0.011410795152187347,482.44915902614594,1029.1232624053955,-0.04192211851477623,415.79438745975494,1022.9094325304031,-0.07260426878929138,608.2230806350708,877.0919981002808,0.030169589444994926,537.1285825967789,816.807774066925,-0.01617595925927162,466.2591218948364,815.5150582790375,-0.06332547962665558,407.2503447532654,836.9722479581833,-0.09300429373979568,633.74063372612,863.6505527496338,-0.010695616714656353,530.4471552371979,785.4346480369568,-0.0600757971405983,450.0967562198639,796.8461368083954,-0.10541123151779175,396.9423472881317,834.8385274410248,-0.12960658967494965,656.4764678478241,867.792443394661,-0.05760088935494423,561.9997680187225,784.2915749549866,-0.09769061207771301,478.0369699001312,793.4690778255463,-0.1250237226486206,420.8430200815201,825.2748318910599,-0.13611440360546112,667.3546582460403,890.2357482910156,-0.10584840178489685,586.2443000078201,822.7299517393112,-0.13771145045757294,517.9342925548553,814.3619666099548,-0.15245339274406433,467.4467146396637,828.4135916233063,-0.15759503841400146
C,1265.3008699417114,1039.4470691680908,7.023471084721677e-07,1073.9644765853882,1189.6898746490479,-0.24084149301052094,856.3104271888733,1164.8826599121094,-0.3982730805873871,636.5660429000854,1054.5390844345093,-0.48224979639053345,393.6483561992645,964.694082736969,-0.5593796968460083,1148.7617492675781,830.1396369934082,-0.5933855772018433,893.1047320365906,618.7470555305481,-0.7474022507667542,625.6480813026428,534.8756313323975,-0.7978326678276062,387.8251314163208,524.8207449913025,-0.8193774223327637,1136.7889642715454,642.6030993461609,-0.49137765169143677,818.4879422187805,413.2637083530426,-0.6626157164573669,479.24327850341797,393.106609582901,-0.7003792524337769,234.41356420516968,453.09171080589294,-0.7216249704360962,1071.3238716125488,521.4722156524658,-0.3783019483089447,781.9783687591553,343.51006150245667,-0.5353580713272095,463.983952999115,358.5355877876282,-0.5873866081237793,236.33581399917603,430.0525188446045,-0.6105104088783264,994.3055510520935,461.52275800704956,-0.2684481143951416,787.7423167228699,351.2524962425232,-0.39488884806632996,579.2879462242126,356.4211130142212,-0.45433372259140015,396.55882120132446,395.757794380188,-0.4907073676586151
C,1353.7366390228271,1454.1029930114746,-8.478322683913575e-07,1092.4553871154785,1236.0224723815918,0.04884197190403938,900.5345702171326,1048.6106872558594,0.02078099735081196,699.4551420211792,985.6029748916626,-0.029797889292240143,494.82154846191406,929.5793175697327,-0.0890926867723465,1222.0752239227295,693.2092905044556,-0.011513861827552319,998.2956647872925,513.9492750167847,-0.09131500124931335,819.9464082717896,449.8629868030548,-0.16008128225803375,652.099609375,440.9934878349304,-0.20833297073841095,1295.9924936294556,734.3162894248962,-0.09299357235431671,1043.4178113937378,518.6183452606201,-0.17432169616222382,838.7840390205383,445.84986567497253,-0.23179104924201965,659.7822904586792,417.743057012558,-0.2760419249534607,1334.904432296753,835.7753753662109,-0.17669443786144257,1099.204659461975,606.7321300506592,-0.2499733716249466,902.3761749267578,522.4777460098267,-0.2870675325393677,736.5015745162964,463.4450376033783,-0.3160867393016815,1330.8364152908325,974.6878147125244,-0.25647470355033875,1180.115818977356,810.5754852294922,-0.3260706067085266,1042.454719543457,713.8300538063049,-0.3617977797985077,919.5159673690796,626.3601183891296,-0.390259712934494
C,1378.8596391677856,1444.1238641738892,-7.368868182311417e-07,1094.7515964508057,1260.9354257583618,0.006399893201887608,874.9624490737915,1089.8293256759644,-0.031468309462070465,655.1048755645752,1040.804386138916,-0.08039634674787521,445.6753730773926,1013.6147737503052,-0.13252462446689606,1181.9645166397095,679.7194480895996,-0.027560176327824593,913.8418436050415,527.4593830108643,-0.09837085008621216,719.3585634231567,481.0221493244171,-0.15986643731594086,550.2043962478638,474.866658449173,-0.20213845372200012,1246.2719678878784,706.3191533088684,-0.07542504370212555,917.3241853713989,527.1575450897217,-0.1458851844072342,699.7961401939392,489.0870451927185,-0.19460336863994598,522.4182605743408,475.9361743927002,-0.2300489842891693,1281.369686126709,808.6525797843933,-0.12687648832798004,966.4363861083984,619.8899149894714,-0.18762464821338654,756.6407918930054,565.8531785011292,-0.21346093714237213,582.7969312667847,523.0532884597778,-0.23163871467113495,1273.4793424606323,957.6073884963989,-0.1781383752822876,1071.584939956665,826.6091346740723,-0.2295611947774887,916.2940979003906,753.010094165802,-0.2506844103336334,781.9786071777344,673.4253764152527,-0.2660232186317444
C,1391.831874847412,1467.0560359954834,-7.869451223996293e-07,1104.834794998169,1288.7030839920044,0.015391223132610321,885.2207660675049,1118.2276010513306,-0.024195225909352303,671.4974641799927,1061.5288019180298,-0.07681119441986084,458.82147550582886,1026.8908739089966,-0.13360825181007385,1203.1307220458984,714.085578918457,-0.038279831409454346,933.8622689247131,552.7418851852417,-0.11833149194717407,731.8547368049622,511.8732452392578,-0.18393145501613617,555.5917024612427,523.507297039032,-0.22765709459781647,1268.592119216919,747.0921277999878,-0.09494230151176453,941.7886734008789,554.3968677520752,-0.17502398788928986,715.9635424613953,517.1170234680176,-0.22672122716903687,533.1087112426758,515.315055847168,-0.26411718130111694,1301.24831199646,850.6234288215637,-0.15429314970970154,995.3871369361877,653.6307334899902,-0.2224021852016449,775.8177518844604,599.5237231254578,-0.2508980333805084,595.505952835083,563.0820393562317,-0.2714492976665497,1289.752721786499,996.3141679763794,-0.21235980093479156,1095.5263376235962,855.7693362236023,-0.27122601866722107,938.9601349830627,783.8134765625,-0.29690098762512207,802.9993772506714,710.7993960380554,-0.3160734176635742
C,1368.4208393096924,1426.9979000091553,-8.27649444090639e-07,1060.6334209442139,1224.6615886688232,-0.0012223644880577922,824.9020576477051,1044.9604988098145,-0.04454369097948074,595.8051681518555,982.7269315719604,-0.09626195579767227,392.00782775878906,955.9365510940552,-0.15023858845233917,1185.716986656189,636.6206407546997,-0.04538053274154663,871.7594742774963,477.1449565887451,-0.11877167224884033,653.7238359451294,442.3198401927948,-0.18051855266094208,467.8819179534912,448.9525258541107,-0.2214718610048294,1239.9821281433105,671.8326807022095,-0.08528681844472885,851.4881134033203,485.65781116485596,-0.1545259803533554,618.3042526245117,458.6816430091858,-0.20395030081272125,436.9320273399353,450.6796896457672,-0.24185208976268768,1257.788062095642,781.2225818634033,-0.12738007307052612,903.3067226409912,596.0994362831116,-0.18354611098766327,680.2939176559448,552.1773099899292,-0.2079313099384308,503.3762454986572,524.6174335479736,-0.2260814607143402,1231.3400506973267,934.7472190856934,-0.1697240173816681,1012.8346681594849,796.0257530212402,-0.21342810988426208,845.4620838165283,721.3292717933655,-0.23166467249393463,703.7420272827148,649.2534279823303,-0.2458122968673706
C,1299.876093864441,1594.8052406311035,-8.309568784170551e-07,1062.4630451202393,1377.329707145691,0.02333883009850979,895.0707316398621,1171.9672679901123,0.002677509794011712,715.2668237686157,1059.2684745788574,-0.029578907415270805,538.7023687362671,1009.080171585083,-0.06576651334762573,1262.4685764312744,845.6936478614807,-0.007767964154481888,973.1335043907166,647.4190950393677,-0.05935944616794586,756.9350004196167,588.4610414505005,-0.1050114706158638,576.367974281311,578.1272649765015,-0.13494616746902466,1269.0060138702393,881.0294270515442,-0.04887383058667183,938.2931590080261,634.2059373855591,-0.10430027544498444,706.2758803367615,584.2767953872681,-0.14705203473567963,508.6519718170166,577.0052075386047,-0.17658697068691254,1223.9519357681274,970.2773094177246,-0.08888307213783264,919.8969602584839,711.5541100502014,-0.12839581072330475,707.6435089111328,633.2668662071228,-0.14715389907360077,530.013382434845,600.0615954399109,-0.15908581018447876,1128.3562183380127,1087.7522230148315,-0.12683117389678955,909.7768664360046,879.4373869895935,-0.15384382009506226,769.2962884902954,768.3588862419128,-0.16385293006896973,656.3055515289307,681.4035177230835,-0.17117992043495178
C,1253.204584121704,1553.497076034546,-8.804573781162617e-07,1007.9704523086548,1334.3708515167236,0.025922732427716255,847.4298715591431,1126.9255876541138,0.0065300073474645615,670.4334020614624,1014.0852928161621,-0.025120865553617477,497.14040756225586,957.7406644821167,-0.06109114736318588,1213.5674953460693,803.3245205879211,-0.0031461897306144238,931.0493469238281,604.0427684783936,-0.05341937765479088,716.9520854949951,550.7192015647888,-0.09919466078281403,539.8228168487549,547.4518537521362,-0.1287369281053543,1226.8915176391602,840.0195240974426,-0.04533200338482857,903.1224846839905,597.8947281837463,-0.09547215700149536,673.9209294319153,555.7183027267456,-0.13613951206207275,482.84876346588135,551.5789985656738,-0.16529402136802673,1187.0970726013184,930.751383304596,-0.08664661645889282,885.9660029411316,679.7029972076416,-0.12117432057857513,676.0553121566772,606.687068939209,-0.13769060373306274,502.5372505187988,575.148344039917,-0.14944325387477875,1094.022512435913,1051.2171983718872,-0.12608255445957184,870.6067800521851,845.3071117401123,-0.14772647619247437,733.906626701355,741.8623566627502,-0.15356965363025665,625.0985264778137,662.8313064575195,-0.15869098901748657
C,1392.0925855636597,1351.2424230575562,-6.343575478240382e-07,1163.4734869003296,1256.279706954956,0.03516087308526039,982.8500151634216,1133.611559867859,0.022380897775292397,798.6448407173157,1087.1214866638184,-0.004088239744305611,619.6210384368896,1088.902235031128,-0.034063104540109634,1227.7852296829224,736.8394732475281,0.015138646587729454,974.5351076126099,547.1855401992798,-0.017480604350566864,784.6812009811401,534.3379974365234,-0.04208259657025337,648.667573928833,575.5257606506348,-0.0551174096763134,1237.8281354904175,742.2767877578735,-0.025771457701921463,945.4931616783142,504.75168228149414,-0.06132163479924202,742.2549724578857,520.8611488342285,-0.08164551854133606,602.9868721961975,590.2989506721497,-0.09071185439825058,1203.6972045898438,811.3017678260803,-0.0655311718583107,917.669951915741,566.4564967155457,-0.08782988786697388,725.509524345398,545.6926226615906,-0.09232579916715622,589.8520946502686,571.0718631744385,-0.09269358962774277,1121.0157871246338,920.1205968856812,-0.1024380624294281,893.3513760566711,724.4052290916443,-0.11741684377193451,754.8214197158813,642.5610184669495,-0.11877048015594482,659.59632396698,583.5215449333191,-0.11811403185129166
C,1124.8033046722412,1688.1892681121826,-6.786100357203395e-07,877.2891163825989,1457.6104879379272,0.03991521894931793,692.5921440124512,1227.4084091186523,0.017709186300635338,512.952446937561,1122.8740215301514,-0.023292504251003265,338.67347240448,1049.9240159988403,-0.07067673653364182,1103.3798456192017,923.9059090614319,0.002192488871514797,898.0607986450195,671.4160442352295,-0.06801197677850723,709.6376419067383,577.0156383514404,-0.12862150371074677,523.8623023033142,552.9579520225525,-0.1685396283864975,1153.5440683364868,969.226598739624,-0.06481581181287766,904.946506023407,659.0580940246582,-0.14360183477401733,680.6915998458862,568.0627822875977,-0.1982259303331375,488.85607719421387,545.7290410995483,-0.23302523791790009,1146.28005027771,1064.239740371704,-0.13368943333625793,909.8007082939148,754.8841238021851,-0.19667014479637146,699.0212202072144,643.6827182769775,-0.22615297138690948,523.666501045227,578.4209966659546,-0.24408186972141266,1081.8108320236206,1185.309886932373,-0.199371799826622,905.7849645614624,962.1390700340271,-0.25259506702423096,774.5548486709595,826.5531659126282,-0.27677252888679504,665.880560874939,701.4968395233154,-0.29367706179618835
C,1159.9034070968628,1660.3763103485107,-7.283662739610008e-07,899.5474576950073,1415.0201082229614,0.02914729341864586,722.2046852111816,1189.5827054977417,0.0003940994502045214,543.0801510810852,1082.7674865722656,-0.04339981451630592,372.6198673248291,1007.8414678573608,-0.09299543499946594,1134.490966796875,892.9803371429443,-0.01733255200088024,916.4459109306335,647.7456092834473,-0.0923781543970108,725.0031232833862,559.1473579406738,-0.15371786057949066,532.9686403274536,540.1755571365356,-0.19248560070991516,1186.4856481552124,940.7280683517456,-0.0773104652762413,930.5930733680725,620.3270554542542,-0.16083596646785736,703.6679983139038,542.6589846611023,-0.21467873454093933,508.27115774154663,530.5730104446411,-0.24744296073913574,1179.4670820236206,1042.7014827728271,-0.13883230090141296,943.4035420417786,731.6181659698486,-0.2044242024421692,731.1939001083374,621.4939951896667,-0.23398840427398682,554.4734001159668,559.3562126159668,-0.2508705258369446,1108.9991331100464,1170.7797050476074,-0.19746281206607819,946.0466504096985,943.7441825866699,-0.2507702112197876,818.1664943695068,803.8985133171082,-0.27486860752105713,712.0120525360107,675.6801605224609,-0.291413277387619
C,1372.3011016845703,1233.9891195297241,-6.390221187757561e-07,1076.2602090835571,1244.92347240448,-0.022352753207087517,846.0531830787659,1149.5392322540283,-0.09489525109529495,637.1721029281616,1037.8849506378174,-0.15941524505615234,413.6121869087219,923.5248565673828,-0.22672419250011444,1144.1969871520996,754.4459104537964,-0.2703290581703186,845.6015586853027,515.2918696403503,-0.3982750475406647,554.9819469451904,460.3472948074341,-0.44972339272499084,329.81956005096436,520.711362361908,-0.47463008761405945,1181.3980340957642,669.8572039604187,-0.3101181983947754,859.9215149879456,375.1322627067566,-0.46734705567359924,500.57727098464966,386.69511675834656,-0.5096469521522522,239.24791812896729,479.06580567359924,-0.528759777545929,1181.249737739563,648.8603949546814,-0.3410637676715851,887.4278664588928,365.75818061828613,-0.48771509528160095,545.4345941543579,380.9737265110016,-0.5312173366546631,291.62460565567017,464.02719616889954,-0.5464903116226196,1164.2955541610718,686.6059899330139,-0.36393114924430847,930.6714534759521,510.08808612823486,-0.48711881041526794,670.8170175552368,488.8915717601776,-0.5404695868492126,457.4517011642456,519.3014740943909,-0.5706387758255005
C,1357.5812578201294,1514.949917793274,-7.433419000335562e-07,1100.5866527557373,1315.9892559051514,0.014848398976027966,901.9173383712769,1131.5444707870483,-0.022300541400909424,699.8293995857239,1059.8183870315552,-0.07316440343856812,497.7443814277649,1009.5936059951782,-0.12810665369033813,1235.7456684112549,756.1243772506714,-0.025334423407912254,995.1944947242737,569.4193840026855,-0.10268820077180862,807.9489469528198,506.7857503890991,-0.1680958867073059,643.7923908233643,500.7244348526001,-0.21211811900138855,1304.9298524856567,786.8729829788208,-0.0819970890879631,1020.9063291549683,564.9545192718506,-0.1595497578382492,809.5610737800598,501.57880783081055,-0.21200942993164062,634.8509788513184,478.06575894355774,-0.24938051402568817,1337.7854824066162,887.5153660774231,-0.14281818270683289,1072.526216506958,650.0888466835022,-0.2107534557580948,870.3594207763672,567.4161911010742,-0.24090586602687836,705.7160139083862,509.92560386657715,-0.2617667019367218,1319.803237915039,1031.6276550292969,-0.2026204615831375,1153.9177894592285,872.2567558288574,-0.26383480429649353,1011.0396146774292,776.8728137016296,-0.2912759780883789,887.9774212837219,684.3540668487549,-0.310740202665329
C,1395.5745697021484,1569.4236755371094,-1.7395572058376274e-06,1083.536148071289,1342.6470756530762,0.1660805344581604,893.1219577789307,1073.2285976409912,0.1853984296321869,712.1485471725464,943.7560439109802,0.15787331759929657,515.134871006012,796.6933250427246,0.11476637423038483,1249.3646144866943,710.4905247688293,0.045538194477558136,1031.0375690460205,374.57841634750366,-0.04862070083618164,747.3592758178711,320.07455825805664,-0.115474633872509,519.2518830299377,390.5160427093506,-0.15337978303432465,1307.680606842041,764.4942402839661,-0.10138527303934097,1106.503963470459,307.0935606956482,-0.2203700840473175,769.0244913101196,263.04683089256287,-0.27801018953323364,528.2289385795593,344.5975184440613,-0.30260011553764343,1306.898593902588,859.2128753662109,-0.24071668088436127,1128.687024116516,416.49675369262695,-0.3445666432380676,810.6235861778259,352.19621658325195,-0.37337595224380493,584.277868270874,371.1022734642029,-0.37774980068206787,1253.5531520843506,983.7976694107056,-0.36354443430900574,1088.0931615829468,646.5821862220764,-0.4499829113483429,863.0608320236206,511.68549060821533,-0.4784550666809082,693.0652856826782,449.19127225875854,-0.4906642436981201
C,1170.2128648757935,1033.3600044250488,-1.9166641322954092e-06,1011.0558271408081,832.1629762649536,-0.004004517570137978,862.2504472732544,656.8162441253662,-0.05706663802266121,691.5922164916992,580.4250240325928,-0.1224386915564537,564.1491413116455,489.01963233947754,-0.19769562780857086,1222.8114604949951,489.87242579460144,-0.13168427348136902,975.1209616661072,339.48928117752075,-0.23485875129699707,706.3179016113281,368.898868560791,-0.3007737398147583,502.3362636566162,424.74958300590515,-0.3425675630569458,1277.7283191680908,573.7989544868469,-0.1879316121339798,1015.7301425933838,332.4213922023773,-0.2941531836986542,723.3932614326477,350.44223070144653,-0.3457348942756653,531.0955047607422,420.47202587127686,-0.38025954365730286,1289.639949798584,691.2871599197388,-0.24406176805496216,1071.9749927520752,447.4152624607086,-0.35281768441200256,780.4693579673767,439.49955701828003,-0.38593390583992004,596.5515375137329,496.42816185951233,-0.39993107318878174,1269.3898677825928,821.2441205978394,-0.2969311773777008,1070.8218812942505,620.6035017967224,-0.39554327726364136,839.4357562065125,533.360481262207,-0.4268849194049835,673.3386516571045,499.3395507335663,-0.44315314292907715
C,1487.733006477356,1424.8143434524536,-9.123115205511567e-07,1181.8044185638428,1244.356393814087,0.0541551373898983,952.246904373169,1036.962389945984,0.03578080236911774,714.7592902183533,961.7688655853271,-0.00367127382196486,488.5595440864563,924.6941804885864,-0.049683310091495514,1319.9687004089355,617.7634596824646,0.02369239553809166,944.7253346443176,395.23425698280334,-0.022534701973199844,719.4536924362183,381.1422288417816,-0.06388135254383087,533.2578420639038,423.3464002609253,-0.08817527443170547,1340.5520915985107,639.9543881416321,-0.03927164897322655,918.8998937606812,384.6852481365204,-0.08961215615272522,663.8824939727783,381.6123306751251,-0.13075658679008484,438.96543979644775,437.2299313545227,-0.1546301543712616,1310.282826423645,733.6626052856445,-0.09933456778526306,924.5815873146057,429.3345510959625,-0.12721332907676697,687.3495578765869,386.38538122177124,-0.132502019405365,480.34679889678955,379.925936460495,-0.13359218835830688,1216.650366783142,876.8846392631531,-0.15514352917671204,915.5136346817017,623.529314994812,-0.1740371286869049,754.550576210022,509.24116373062134,-0.1695667803287506,622.6717829704285,417.1099066734314,-0.16271814703941345
C,1416.6074991226196,1467.2714471817017,-7.939166266623943e-07,1128.1996965408325,1287.7748012542725,0.0563475601375103,928.6225438117981,1082.7746391296387,0.038082804530858994,721.4563488960266,988.8972043991089,-0.002540671732276678,521.5025544166565,932.5380325317383,-0.05057649686932564,1310.5850219726562,695.5579519271851,0.016876738518476486,1020.4883813858032,413.8200581073761,-0.03479180857539177,793.7938570976257,349.97332096099854,-0.07920241355895996,593.6155915260315,357.66807198524475,-0.1064072847366333,1346.2276458740234,719.9596166610718,-0.051189202815294266,998.6132383346558,402.7959406375885,-0.10569261759519577,736.7016077041626,343.0832624435425,-0.1470285803079605,516.5837407112122,362.30018734931946,-0.17275847494602203,1317.3943758010864,805.0385117530823,-0.11744764447212219,1000.7565021514893,455.91798424720764,-0.1510814130306244,763.3837461471558,362.9514276981354,-0.16463322937488556,563.313364982605,325.61036944389343,-0.17408332228660583,1220.3292846679688,925.1508712768555,-0.17951153218746185,986.0404133796692,657.1245789527893,-0.20695950090885162,840.7765626907349,517.3665285110474,-0.2142632156610489,725.0722646713257,402.5989770889282,-0.21863530576229095
C,1367.7446842193604,1455.4662704467773,-7.284464231815946e-07,1092.4618244171143,1268.195629119873,0.05134069174528122,882.5698494911194,1063.8412237167358,0.03136248141527176,666.9540405273438,977.7712821960449,-0.008351708762347698,474.3855595588684,922.0203757286072,-0.054630156606435776,1264.54496383667,674.3627786636353,0.009324337355792522,965.8842086791992,391.89669489860535,-0.04049546271562576,732.8040599822998,333.0084979534149,-0.08451119065284729,533.9106917381287,351.56765580177307,-0.1110301986336708,1288.1550788879395,707.0469260215759,-0.051510345190763474,931.8712949752808,392.42497086524963,-0.10466738045215607,672.2626686096191,343.7444865703583,-0.148052379488945,460.7399106025696,374.8258352279663,-0.17578956484794617,1253.2864809036255,791.978657245636,-0.10960613936185837,933.4598779678345,449.27188754081726,-0.13652180135250092,694.1777467727661,361.6378605365753,-0.15216219425201416,496.6012239456177,333.4352374076843,-0.16438204050064087,1159.2026948928833,907.7357053756714,-0.1635362058877945,919.5691347122192,638.5904550552368,-0.17923904955387115,767.8025960922241,503.67188453674316,-0.18339073657989502,645.171582698822,397.966593503952,-0.1875295639038086
